Date,Month,Day,DayWeekNum,Hour,PRS,RAINF,RH,SR,TOUT,WSR,WDV,O3,PM10,PM2.5
23/08/2015,8,23,1,19,717.9,0,44,0,32.98,13.3,87,24,61,31
23/08/2015,8,23,1,21,719.9,0,67,0,29.24,17.1,77,19,82,33
23/08/2015,8,23,1,22,720.8,0,69,0,28.13,15.5,102,18,47,10
24/08/2015,8,24,2,4,720,0,86,0,23.81,3.5,57,9,63,45
24/08/2015,8,24,2,5,719.9,0,87,0,23.48,3.8,12,4,51,29
24/08/2015,8,24,2,6,720.3,0,88,0.008,23.57,3.1,8,3,63,17
24/08/2015,8,24,2,11,721.1,0,62,0.815,30.27,9.8,67,32,52,30
24/08/2015,8,24,2,12,720.7,0,55,0.822,31.51,12.3,71,39,53,24
24/08/2015,8,24,2,13,720.2,0,49,0.734,32.96,11.1,80,39,55,14
24/08/2015,8,24,2,15,719,0,39,0.686,34.89,11.8,66,31,51,12
24/08/2015,8,24,2,16,718.8,0,40,0.497,34.88,13.3,69,28,54,7
24/08/2015,8,24,2,18,719.1,0,56,0.112,31.23,15.2,54,20,77,52
24/08/2015,8,24,2,19,720.1,0.36,77,0.013,25.97,15.3,106,17,156,106
24/08/2015,8,24,2,22,721.2,0,75,0,26.79,7.1,111,17,48,11
24/08/2015,8,24,2,23,721.2,0,75,0,26.58,6.5,89,18,32,8
25/08/2015,8,25,3,0,721,0,79,0,25.91,7.4,96,16,29,23
25/08/2015,8,25,3,1,720.7,0,82,0,25.25,5.1,63,12,72,30
25/08/2015,8,25,3,2,720.4,0,85,0,24.74,4.7,74,12,97,41
25/08/2015,8,25,3,3,720.3,0,87,0,24.19,3.1,58,7,32,26
25/08/2015,8,25,3,4,720.5,0,90,0,23.89,3.5,63,4,49,17
25/08/2015,8,25,3,5,720.7,0,91,0,23.67,2.9,70,4,23,9
25/08/2015,8,25,3,6,721,0,92,0.015,23.59,2.7,41,3,57,28
25/08/2015,8,25,3,7,721.5,0,92,0.063,24.47,2.3,33,4,57,5
25/08/2015,8,25,3,9,721.6,0,80,0.491,27.64,4.5,37,15,50,5
25/08/2015,8,25,3,11,721.3,0,65,0.827,30.07,9.2,63,32,29,23
25/08/2015,8,25,3,12,720.9,0,60,0.833,31.29,9.9,63,48,69,53
25/08/2015,8,25,3,13,720.4,0,54,0.822,32.5,10.4,71,42,81,26
25/08/2015,8,25,3,14,719.6,0,49,0.73,33.27,10.9,72,38,59,23
25/08/2015,8,25,3,15,719.1,0,47,0.64,34.01,11.2,72,35,44,18
25/08/2015,8,25,3,16,718.7,0,46,0.437,34.15,12,79,26,49,18
25/08/2015,8,25,3,17,718.8,0,45,0.192,33.98,11.2,79,24,41,23
25/08/2015,8,25,3,18,719,0,46,0.045,33.2,12.4,81,21,52,16
25/08/2015,8,25,3,19,719.3,0,58,0.005,29.38,10.9,115,13,60,18
25/08/2015,8,25,3,20,720.1,0,64,0,28.45,10.1,72,10,124,32
25/08/2015,8,25,3,21,720.9,0,70,0,27.02,10.5,69,13,57,42
25/08/2015,8,25,3,22,721.2,0,73,0,26.23,8.2,67,10,94,23
25/08/2015,8,25,3,23,721.2,0,75,0,25.68,10,78,15,92,11
26/08/2015,8,26,4,0,721.1,0,79,0,25.18,7.7,74,13,81,54
26/08/2015,8,26,4,1,720.8,0,80,0,25.03,8,62,12,33,22
26/08/2015,8,26,4,2,720.8,0,82,0,24.1,5.3,52,9,53,35
26/08/2015,8,26,4,3,720.8,0,84,0,23.95,4.3,59,7,60,36
26/08/2015,8,26,4,4,720.9,0,85,0,23.56,2.8,8,7,54,51
26/08/2015,8,26,4,5,721.1,0,87,0,23.34,3,330,5,69,54
26/08/2015,8,26,4,6,721.4,0,87,0.013,23.61,3.4,346,3,55,39
26/08/2015,8,26,4,7,721.8,0,84,0.154,25.24,4,36,5,62,7
26/08/2015,8,26,4,10,722.4,0,68,0.709,29.25,7.4,69,22,74,25
26/08/2015,8,26,4,11,722.3,0,63,0.759,30.29,9.7,80,35,70,33
26/08/2015,8,26,4,12,721.9,0,56,0.879,31.44,11.1,90,43,88,12
26/08/2015,8,26,4,14,720.7,0,45,0.79,33.22,11.6,81,40,44,6
26/08/2015,8,26,4,16,719.9,0,42,0.436,33.91,11.5,69,32,59,35
26/08/2015,8,26,4,17,719.7,0,42,0.276,33.85,11.8,62,29,55,11
26/08/2015,8,26,4,18,719.7,0,41,0.047,33.19,12.8,73,27,63,15
26/08/2015,8,26,4,19,720.3,0,52,0.001,30.93,13,94,21,50,21
26/08/2015,8,26,4,20,720.8,0,56,0,29.65,12.1,91,21,80,24
26/08/2015,8,26,4,23,721.8,0,68,0,27,11.7,86,25,35,8
27/08/2015,8,27,5,2,721.1,0,81,0,24.6,5.9,56,20,46,46
27/08/2015,8,27,5,3,721,0,83,0,23.78,4,351,17,85,36
27/08/2015,8,27,5,5,721.2,0,86,0,23.31,4.2,1,10,49,30
27/08/2015,8,27,5,6,721.4,0,88,0.013,23.29,3.4,355,5,64,33
27/08/2015,8,27,5,11,722.1,0,47,0.799,31.15,6.2,59,52,81,10
27/08/2015,8,27,5,12,721.5,0,42,0.878,32.06,6.3,39,64,46,28
27/08/2015,8,27,5,13,720.7,0,39,0.861,33.15,6.9,80,65,52,5
27/08/2015,8,27,5,14,720,0,34,0.784,33.66,8.5,89,62,51,9
27/08/2015,8,27,5,15,719.3,0,33,0.634,33.94,9.6,77,57,52,36
27/08/2015,8,27,5,16,719,0,35,0.441,33.81,10.7,60,53,46,46
27/08/2015,8,27,5,18,718.9,0,37,0.056,32.51,10.4,71,43,61,14
27/08/2015,8,27,5,19,719.3,0,38,0.001,31.54,12.1,66,43,79,20
27/08/2015,8,27,5,20,719.7,0,42,0,30.44,10,85,33,83,22
27/08/2015,8,27,5,21,720.6,0,49,0,28.99,13.9,74,39,68,23
27/08/2015,8,27,5,22,720.8,0,53,0,27.51,15.2,72,48,71,17
27/08/2015,8,27,5,23,720.8,0,56,0,26.13,16.8,97,43,71,18
28/08/2015,8,28,6,0,720.8,0,61,0,24.98,12.4,70,38,77,19
28/08/2015,8,28,6,1,720.8,0,70,0,24.05,9.8,72,38,60,20
28/08/2015,8,28,6,2,720.5,0,77,0,23.63,8.2,78,40,35,22
28/08/2015,8,28,6,3,720.1,0,78,0,23.57,7.4,79,40,31,11
28/08/2015,8,28,6,4,719.8,0,79,0,22.37,5,342,19,45,9
28/08/2015,8,28,6,5,719.7,0,80,0,21.95,3.8,347,14,56,40
28/08/2015,8,28,6,6,720,0,83,0.013,21.71,3.3,19,8,67,24
28/08/2015,8,28,6,9,720.3,0,66,0.569,27.49,4.1,313,22,81,28
28/08/2015,8,28,6,10,720.2,0,55,0.742,29.46,4.3,14,53,110,32
28/08/2015,8,28,6,11,720.1,0,33,0.865,31.26,4.6,333,68,87,19
28/08/2015,8,28,6,12,719.7,0,31,0.901,32.08,5.6,331,75,53,20
28/08/2015,8,28,6,13,719,0,29,0.888,33.01,6.8,40,89,55,28
28/08/2015,8,28,6,14,718.4,0,29,0.787,33.43,9.3,47,81,79,32
28/08/2015,8,28,6,15,718.1,0,25,0.663,33.97,10.1,87,67,73,28
28/08/2015,8,28,6,16,717.8,0,25,0.488,33.97,11.6,101,60,63,25
28/08/2015,8,28,6,17,717.7,0,27,0.276,33.39,12.7,55,58,61,30
28/08/2015,8,28,6,18,717.8,0,33,0.077,31.96,12.2,50,47,76,40
28/08/2015,8,28,6,19,717.9,0,31,0.001,30.75,9.7,62,33,93,49
28/08/2015,8,28,6,21,719.2,0,39,0,29.16,10.4,77,29,72,11
28/08/2015,8,28,6,22,719.6,0,49,0,27.59,15,70,38,71,21
28/08/2015,8,28,6,23,719.8,0,58,0,26.18,13.7,66,35,56,11
29/08/2015,8,29,7,0,719.9,0,65,0,24.82,11.1,65,33,68,8
29/08/2015,8,29,7,1,720,0,73,0,23.76,9.2,65,35,58,7
29/08/2015,8,29,7,2,719.9,0,77,0,22.89,6,44,31,46,44
29/08/2015,8,29,7,3,719.8,0,81,0,22.17,4.8,34,31,41,29
29/08/2015,8,29,7,4,719.8,0,84,0,21.71,3.1,57,26,57,27
29/08/2015,8,29,7,5,720,0,85,0,21.42,2.1,24,24,57,45
29/08/2015,8,29,7,7,720.5,0,82,0.153,24.33,2.4,32,19,53,17
29/08/2015,8,29,7,8,720.7,0,77,0.24,24.92,4.1,71,26,60,15
29/08/2015,8,29,7,9,720.8,0,74,0.461,25.76,5.5,61,36,95,12
29/08/2015,8,29,7,10,720.8,0,70,0.713,27.32,5.7,354,40,121,32
29/08/2015,8,29,7,11,720.4,0,63,0.833,28.81,6.1,25,48,112,46
29/08/2015,8,29,7,12,720,0,53,0.883,30.42,7.3,26,64,92,37
29/08/2015,8,29,7,13,719.5,0,44,0.887,31.52,8,42,60,84,33
29/08/2015,8,29,7,14,718.9,0,37,0.806,32.79,7.9,37,56,49,21
29/08/2015,8,29,7,15,718.2,0,31,0.673,33.31,9.7,42,63,50,12
29/08/2015,8,29,7,16,717.9,0,32,0.479,33.63,9.5,46,62,61,29
29/08/2015,8,29,7,17,717.8,0,29,0.279,33.51,10,69,55,64,20
29/08/2015,8,29,7,18,717.8,0,32,0.077,32.86,9.9,79,45,46,12
29/08/2015,8,29,7,19,718,0,36,0.001,31.38,10,52,36,58,32
29/08/2015,8,29,7,20,718.5,0,33,0,30.41,7.5,53,30,65,46
29/08/2015,8,29,7,21,719.4,0,55,0,28.71,14.8,74,28,136,88
29/08/2015,8,29,7,22,719.8,0,64,0.002,27.7,13.4,77,25,77,76
29/08/2015,8,29,7,23,720,0,70,0.001,26.66,12.7,67,25,46,29
30/08/2015,8,30,1,2,719.3,0,81,0.001,24.32,8.5,78,21,41,30
30/08/2015,8,30,1,4,719.1,0,88,0.003,23.15,4.3,39,17,81,35
30/08/2015,8,30,1,5,719.2,0,90,0.002,22.84,3.5,17,17,38,20
30/08/2015,8,30,1,9,720.3,0,73,0.58,28.13,4.6,350,27,37,29
30/08/2015,8,30,1,12,719.6,0,56,0.757,30.81,10.1,59,49,42,40
30/08/2015,8,30,1,13,718.8,0,49,0.846,32.05,10.7,71,49,58,47
30/08/2015,8,30,1,14,718.2,0,44,0.798,33.07,9.8,70,43,46,27
30/08/2015,8,30,1,15,717.5,0,40,0.545,33.66,8.6,71,45,48,25
30/08/2015,8,30,1,18,717.1,0,44,0.076,32.6,7.1,107,30,46,18
30/08/2015,8,30,1,19,717.5,0,55,0.001,30.12,13,81,24,58,36
30/08/2015,8,30,1,20,718.7,0,73,0,26.65,17,76,22,233,57
30/08/2015,8,30,1,21,719.2,0,77,0.003,25.63,11.9,70,20,55,45
30/08/2015,8,30,1,22,719.1,0,75,0.001,25.12,11.4,69,24,68,23
31/08/2015,8,31,2,4,718.2,0,88,0.002,22.3,3.3,18,16,36,18
31/08/2015,8,31,2,5,718.5,0,89,0.001,22.17,4.8,20,9,36,27
31/08/2015,8,31,2,6,718.9,0,89,0.014,21.94,3.3,351,5,50,14
31/08/2015,8,31,2,11,719.4,0,62,0.801,29.98,5.5,328,34,50,18
31/08/2015,8,31,2,12,719,0,56,0.854,30.91,8.2,47,38,59,50
31/08/2015,8,31,2,16,717,0,42,0.404,32.26,10.4,10,41,69,19
31/08/2015,8,31,2,17,717.1,0,51,0.25,30.68,14.6,57,33,150,63
31/08/2015,8,31,2,20,720.3,0,79,0.002,24.32,16,65,22,151,48
01/09/2015,9,1,3,0,719.8,0,83,0,22.85,5.6,41,20,15,11
01/09/2015,9,1,3,1,719.3,0,89,0.007,21.38,5.9,357,18,44,13
01/09/2015,9,1,3,4,718.2,0,92,0.007,21.07,6.3,279,11,46,45
01/09/2015,9,1,3,5,718.2,0,91,0.009,21.13,4.2,303,7,64,48
01/09/2015,9,1,3,6,718.5,0,91,0.02,21.16,4.2,298,3,48,30
01/09/2015,9,1,3,7,719,0,87,0.147,22.96,5.6,305,7,73,13
01/09/2015,9,1,3,9,719.9,0,72,0.549,26.18,5.3,355,24,48,26
01/09/2015,9,1,3,10,720,0,68,0.709,27,6.4,31,32,55,11
01/09/2015,9,1,3,12,719.5,0,67,0.857,27.41,10.4,60,31,57,24
01/09/2015,9,1,3,13,719.1,0,66,0.849,28.2,9.5,62,32,41,36
01/09/2015,9,1,3,16,717.7,0,57,0.449,30.57,12,66,38,57,39
01/09/2015,9,1,3,17,717.7,0,57,0.245,30.41,12.3,66,37,59,17
01/09/2015,9,1,3,18,718,0,58,0.057,29.91,10.8,83,31,62,17
01/09/2015,9,1,3,19,718.4,0,60,0.001,29.09,8.8,92,26,52,35
01/09/2015,9,1,3,20,719.1,0,61,0.005,28.75,9.1,91,24,54,36
02-oct-15,10,2,6,20,717,0,46,0,29.16,11.5,102,36,77,20
02-oct-15,10,2,6,21,717.2,0,51,0,28.08,11.9,92,38,68,31
02-oct-15,10,2,6,22,717.1,0,54,0,27.35,12,94,38,63,39
02-oct-15,10,2,6,23,717,0,57,0,26.45,10.4,105,32,59,37
03-oct-15,10,3,7,0,716.7,0,60,0,25.41,9.6,86,32,76,30
03-oct-15,10,3,7,2,716.3,0,79,0,22.36,12.3,73,38,51,31
03-oct-15,10,3,7,3,716.2,0,83,0,21.8,9,85,38,53,46
03-oct-15,10,3,7,4,716.2,0,86,0,21.29,7.1,101,35,43,43
03-oct-15,10,3,7,5,716.3,0,87,0,20.88,5.4,95,34,53,24
03-oct-15,10,3,7,6,716.4,0,87,0,20.68,5.9,87,33,44,12
03-oct-15,10,3,7,7,716.6,0,86,0,21.56,3.6,74,27,56,19
03-oct-15,10,3,7,9,716.9,0,81,0,23.26,4.4,94,36,59,34
03-oct-15,10,3,7,10,716.6,0,74,0,24.85,6.7,99,47,75,19
03-oct-15,10,3,7,11,716.1,0,66,0,26.67,8.7,108,64,72,42
03-oct-15,10,3,7,12,715.5,0,59,0,27.98,11.7,88,52,102,44
03-oct-15,10,3,7,13,714.7,0,57,0,28.84,11.4,119,47,68,35
03-oct-15,10,3,7,14,714,0,57,0,29.17,11.9,97,45,76,52
03-oct-15,10,3,7,15,713.6,0,54,0,30.19,11.1,112,43,57,29
03-oct-15,10,3,7,16,713.6,0,50,0,30.34,12.3,105,45,67,30
03-oct-15,10,3,7,17,713.8,0,52,0,30.25,11.9,111,41,61,19
03-oct-15,10,3,7,18,714.2,0,52,0,29.51,14.3,99,39,63,30
03-oct-15,10,3,7,19,714.7,0,53,0,28.71,13.7,102,41,69,6
03-oct-15,10,3,7,20,715,0,56,0,27.93,13.5,106,40,62,24
03-oct-15,10,3,7,21,715.3,0,61,0,26.72,15,107,41,75,10
03-oct-15,10,3,7,22,715.8,0,67,0,25.68,13.8,105,38,67,41
04-oct-15,10,4,1,0,715.9,0,73,0,23.76,11.1,83,35,50,5
04-oct-15,10,4,1,1,716,0,75,0,22.82,10.2,64,33,45,23
04-oct-15,10,4,1,2,715.9,0,79,0,22.3,10.1,84,35,32,9
07-oct-15,10,7,4,3,719.8,0,82,0,22.17,6.8,97,30,45,12
07-oct-15,10,7,4,4,719.4,0,85,0,21.53,4.3,94,23,51,34
07-oct-15,10,7,4,5,719.3,0,88,0,20.97,5.5,83,16,60,44
07-oct-15,10,7,4,6,720.1,0,90,0,20.89,5.6,355,7,68,46
07-oct-15,10,7,4,7,720.7,0,89,0,21.25,4.4,6,12,65,38
07-oct-15,10,7,4,8,721.2,0,86,0,22.29,3.6,352,15,48,13
07-oct-15,10,7,4,13,719.6,0,60,0,28.64,13.7,107,45,46,36
07-oct-15,10,7,4,14,719,0,60,0,28.65,12,95,42,42,41
07-oct-15,10,7,4,15,718.7,0,61,0,28.08,10.4,97,34,43,34
07-oct-15,10,7,4,16,718.7,0,72,0,26.32,10.4,117,24,52,48
07-oct-15,10,7,4,17,718.7,0.01,78,0,25.5,6.4,128,17,72,48
07-oct-15,10,7,4,19,718.9,0,71,0,25.89,7.4,132,15,55,11
07-oct-15,10,7,4,21,719.3,0,72,0,25.38,10.8,113,26,45,20
07-oct-15,10,7,4,22,719.2,0,74,0,25.06,10.1,100,27,35,26
07-oct-15,10,7,4,23,719.3,0,79,0,24.17,11.5,85,25,40,32
08-oct-15,10,8,5,1,718.7,0,89,0,22.46,12.4,101,23,37,25
08-oct-15,10,8,5,2,718.4,0,89,0,22.23,10.8,93,24,32,14
08-oct-15,10,8,5,3,718.2,0,89,0,21.84,7.8,90,23,25,7
11-oct-15,10,11,1,5,721,0,82,0,20.95,2,334,13,34,10
11-oct-15,10,11,1,6,721,0,82,0.021,20.53,1,334,5,38,10
11-oct-15,10,11,1,7,721.1,0,82,0.092,22.17,2,286,6,66,18
11-oct-15,10,11,1,9,721.4,0,66,0.469,27.08,3.4,307,21,55,10
11-oct-15,10,11,1,10,721,0,61,0.596,29.2,3.2,109,35,77,25
11-oct-15,10,11,1,11,720.5,0,56,0.698,29.4,4.8,79,53,72,28
11-oct-15,10,11,1,12,719.7,0,48,0.77,30.5,6.1,73,58,50,22
11-oct-15,10,11,1,13,718.8,0,45,0.729,31.28,6.4,71,57,34,11
11-oct-15,10,11,1,14,718,0,44,0.641,31.62,8.4,65,55,34,10
11-oct-15,10,11,1,15,717.5,0,45,0.491,31.73,9.2,70,57,37,19
11-oct-15,10,11,1,16,717.3,0,45,0.335,31.82,8.5,91,49,42,26
11-oct-15,10,11,1,17,717.2,0,48,0.055,30.72,10,101,38,43,36
11-oct-15,10,11,1,18,717.3,0,53,0.008,29.74,9.7,119,30,43,34
11-oct-15,10,11,1,19,717.6,0,55,0,28.93,7.9,114,21,60,19
11-oct-15,10,11,1,20,717.7,0,57,0,28.15,4.8,93,11,63,24
11-oct-15,10,11,1,21,717.9,0,63,0,26.48,3.6,61,4,58,14
11-oct-15,10,11,1,22,717.9,0,68,0,25.5,3.2,71,3,74,19
11-oct-15,10,11,1,23,717.7,0,74,0,24.67,3.8,68,3,71,7
12-oct-15,10,12,2,0,717.4,0,77,0,23.49,3.6,36,6,56,9
12-oct-15,10,12,2,1,717.1,0,80,0,22.44,3.4,18,7,41,34
12-oct-15,10,12,2,2,716.8,0,84,0.001,21.79,2.7,6,10,65,54
12-oct-15,10,12,2,3,716.5,0,86,0.001,21.83,3.9,307,10,44,24
12-oct-15,10,12,2,4,716.5,0,86,0,21.65,3.5,295,5,33,23
12-oct-15,10,12,2,6,716.7,0,87,0.003,21.52,1.7,296,3,44,29
12-oct-15,10,12,2,7,716.9,0,84,0.095,23.74,1.4,284,3,57,12
12-oct-15,10,12,2,8,717.2,0,67,0.265,28.7,1.5,321,5,63,5
12-oct-15,10,12,2,9,717.4,0,54,0.45,30.84,2.6,126,16,129,27
12-oct-15,10,12,2,10,717.2,0,46,0.609,32.78,3.3,53,36,133,48
12-oct-15,10,12,2,11,716.7,0,40,0.709,34.15,4.2,59,64,121,28
12-oct-15,10,12,2,12,715.8,0,33,0.735,36.26,5.7,52,79,92,31
12-oct-15,10,12,2,13,715.1,0,26,0.731,37.84,7,325,49,91,44
12-oct-15,10,12,2,14,714.4,0,24,0.646,38.52,5.8,319,45,91,26
13-oct-15,10,13,3,16,717.7,0,43,0.211,33.94,11.2,55,56,77,31
13-oct-15,10,13,3,17,718.1,0,47,0.059,32.45,13.4,79,50,109,43
13-oct-15,10,13,3,18,719.3,0,64,0.003,27.62,18.5,101,32,110,42
13-oct-15,10,13,3,19,720.4,0,67,0,26.94,7.9,152,27,132,10
13-oct-15,10,13,3,20,720.7,0,75,0,25.87,5.2,179,18,55,10
13-oct-15,10,13,3,21,720.7,0,71,0,26.11,4.5,129,20,46,12
13-oct-15,10,13,3,22,720.7,0,78,0,24.4,5.2,10,14,44,31
13-oct-15,10,13,3,23,720.6,0,82,0,23.43,2.9,50,14,57,37
14-oct-15,10,14,4,0,720.5,0,84,0,23.09,1.6,320,16,74,21
14-oct-15,10,14,4,1,720.4,0,83,0,23.52,2,260,21,55,24
14-oct-15,10,14,4,4,719.9,0,82,0,23.42,0.9,226,4,50,39
14-oct-15,10,14,4,7,721,0,81,0.082,24.66,1.4,94,3,110,37
14-oct-15,10,14,4,8,721.5,0,70,0.261,27.58,2.8,53,11,155,12
14-oct-15,10,14,4,9,721.8,0,64,0.458,29.32,3.6,29,24,115,16
14-oct-15,10,14,4,10,722,0,58,0.616,29.29,7.1,65,38,98,19
14-oct-15,10,14,4,11,721.9,0,53,0.722,29.99,9.9,87,52,70,39
14-oct-15,10,14,4,12,721.3,0,49,0.764,30.93,10.9,114,63,68,25
14-oct-15,10,14,4,13,720.6,0,47,0.733,31.72,10.8,95,60,57,34
14-oct-15,10,14,4,14,719.9,0,42,0.646,32.36,11.7,112,55,59,22
14-oct-15,10,14,4,15,719.5,0,37,0.504,32.81,12,97,52,56,23
14-oct-15,10,14,4,16,719.3,0,36,0.307,32.74,12.1,75,51,52,26
14-oct-15,10,14,4,17,719.4,0,40,0.03,31.85,12.2,88,44,54,31
14-oct-15,10,14,4,18,719.6,0,42,0.003,30.77,11.3,84,33,52,13
14-oct-15,10,14,4,20,720.6,0,50,0,28.52,9.2,80,20,64,19
14-oct-15,10,14,4,21,720.8,0,56,0,27.53,8.6,99,16,83,23
14-oct-15,10,14,4,22,720.9,0,62,0,26.25,11,75,17,62,19
14-oct-15,10,14,4,23,720.9,0,69,0,24.91,10.5,76,18,68,10
15-oct-15,10,15,5,1,720.8,0,82,0,22.33,4.2,54,10,66,45
15-oct-15,10,15,5,2,720.7,0,85,0,21.88,4.4,49,9,41,22
15-oct-15,10,15,5,3,720.5,0,88,0,21.44,3.5,55,10,39,27
15-oct-15,10,15,5,4,720.5,0,89,0,21.29,4.2,22,11,54,32
16-oct-15,10,16,6,13,721.4,0,57,0.287,28.02,10.6,77,37,52,12
16-oct-15,10,16,6,14,720.8,0,50,0.603,29.36,10.9,93,39,52,12
16-oct-15,10,16,6,15,720.6,0,50,0.529,29.52,12.6,82,39,37,16
16-oct-15,10,16,6,16,721.1,0,63,0.293,26.45,14.4,71,33,224,34
16-oct-15,10,16,6,17,721.4,0,57,0.045,26.81,10.8,79,32,93,16
16-oct-15,10,16,6,18,721.9,0,65,0.004,25.59,6.1,16,29,42,25
16-oct-15,10,16,6,19,722.4,0,67,0,25.28,6,45,23,40,6
16-oct-15,10,16,6,20,723.1,0,75,0,23.22,8.5,148,26,52,29
16-oct-15,10,16,6,21,723.5,0,77,0,22.71,4.2,183,19,54,27
16-oct-15,10,16,6,23,724.2,0.48,89,0,20.46,9.7,119,31,53,35
17-oct-15,10,17,7,3,723.1,0,94,0,20.27,3.6,43,17,56,41
17-oct-15,10,17,7,4,723.3,0,95,0.001,19.89,5.3,22,16,44,35
17-oct-15,10,17,7,6,724.1,0,95,0.002,19.81,3.8,7,7,50,22
17-oct-15,10,17,7,7,724.7,0,95,0.063,20.23,4.2,6,6,42,36
17-oct-15,10,17,7,8,725.2,0,91,0.209,22.42,4,22,18,55,13
17-oct-15,10,17,7,9,725.4,0,81,0.457,23.58,5.3,56,26,67,5
17-oct-15,10,17,7,10,725.3,0,68,0.639,24.75,7.6,79,39,58,9
17-oct-15,10,17,7,11,724.9,0,65,0.492,25.2,8.1,89,45,54,24
17-oct-15,10,17,7,12,724.2,0,57,0.702,26.28,9.4,115,56,44,20
17-oct-15,10,17,7,13,723.5,0,52,0.61,27.23,9.7,99,51,55,16
17-oct-15,10,17,7,14,722.9,0,50,0.51,27.43,10,97,47,53,16
17-oct-15,10,17,7,16,722.7,0,56,0.163,26.85,9.8,60,42,46,20
17-oct-15,10,17,7,17,722.9,0,58,0.061,26.15,9.6,96,38,50,29
17-oct-15,10,17,7,18,723.4,0,62,0.003,25.08,11.7,114,36,57,19
17-oct-15,10,17,7,19,724.5,0,73,0,22.31,16.1,114,45,61,7
17-oct-15,10,17,7,20,724.9,0,81,0,20.33,9.4,137,38,56,36
17-oct-15,10,17,7,21,724.8,0,77,0,21.84,5.9,176,26,48,13
17-oct-15,10,17,7,23,724.9,0.01,86,0,20.1,4.8,36,16,55,45
18-oct-15,10,18,1,0,724.7,0,88,0,20.17,5.8,83,22,50,44
18-oct-15,10,18,1,1,724.4,0,88,0,19.77,8.3,104,24,51,14
18-oct-15,10,18,1,2,724.2,0,88,0,19.3,6.3,72,22,50,29
18-oct-15,10,18,1,3,724,0,85,0,19.24,6.2,93,26,41,6
21-oct-15,10,21,4,3,718.6,0,85,0.004,19.37,9,81,25,47,31
21-oct-15,10,21,4,4,718.6,0,87,0.014,18.72,3.1,19,16,41,27
21-oct-15,10,21,4,5,719.1,0,89,0.022,18.57,1.9,1,6,61,29
21-oct-15,10,21,4,6,719.6,0,89,0.001,18.66,2.8,319,3,62,15
21-oct-15,10,21,4,9,720.7,0,83,0.302,21.7,6.9,99,24,52,36
21-oct-15,10,21,4,10,720.7,0,74,0.649,23.64,11.1,86,32,61,32
21-oct-15,10,21,4,11,720.2,0,67,0.737,25.23,15.4,91,36,62,33
21-oct-15,10,21,4,12,719.4,0,64,0.71,26.28,17.5,98,36,58,49
21-oct-15,10,21,4,13,718.4,0,62,0.746,27.66,15.5,104,36,72,17
21-oct-15,10,21,4,14,717.8,0,59,0.589,28.83,11.4,110,35,52,19
21-oct-15,10,21,4,15,717.3,0,57,0.444,29.56,11.3,112,32,48,24
21-oct-15,10,21,4,16,717.1,0,55,0.216,29.68,11.7,119,29,52,7
21-oct-15,10,21,4,17,717.3,0,57,0.03,29.07,10.6,131,22,45,32
21-oct-15,10,21,4,18,717.5,0,58,0.002,28.38,9.4,112,17,44,34
21-oct-15,10,21,4,19,718,0,61,0,27.79,9.8,91,13,41,6
21-oct-15,10,21,4,20,718.4,0,79,0,25.57,14.9,81,18,53,48
21-oct-15,10,21,4,21,718.9,0,84,0,24.54,15.3,87,21,53,19
22-oct-15,10,22,5,0,718.3,0,90,0,23.13,14,88,23,46,7
22-oct-15,10,22,5,14,716.1,0,64,0.295,28.89,11.3,102,26,40,25
22-oct-15,10,22,5,15,715.9,0,63,0.504,30.01,10.4,107,25,51,18
22-oct-15,10,22,5,16,715.8,0,63,0.205,29.56,10,101,25,46,12
22-oct-15,10,22,5,17,715.8,0,63,0.036,29.17,9.2,112,21,54,19
22-oct-15,10,22,5,18,716,0,66,0.001,28.51,8.4,97,14,45,11
22-oct-15,10,22,5,19,716.3,0,69,0,28.02,8.6,95,11,69,32
22-oct-15,10,22,5,20,716.6,0,72,0,27.39,11,97,9,55,36
22-oct-15,10,22,5,21,717,0,80,0,26.2,12.3,93,8,62,60
22-oct-15,10,22,5,23,716.9,0,87,0,25.25,13.9,102,10,76,48
23-oct-15,10,23,6,2,716,0,90,0,24.31,9.9,110,14,70,35
23-oct-15,10,23,6,3,715.5,0,91,0,24.13,10.3,86,14,66,34
23-oct-15,10,23,6,5,715.4,0,93,0,23.29,7.8,78,6,84,34
23-oct-15,10,23,6,6,715.7,0,94,0,23.17,9.3,84,6,97,42
23-oct-15,10,23,6,8,716.4,0,94,0.03,23.14,10,93,9,101,27
23-oct-15,10,23,6,9,716.6,0,94,0.061,23.34,8.1,93,9,9,7
23-oct-15,10,23,6,10,716.7,0,91,0.192,24.38,7.1,89,11,123,11
23-oct-15,10,23,6,12,716.1,0,84,0.262,25.87,6.8,73,15,68,32
23-oct-15,10,23,6,13,715.2,0,81,0.26,26.38,7.2,94,19,47,21
23-oct-15,10,23,6,14,714.7,0,79,0.252,26.72,8.3,101,19,62,27
23-oct-15,10,23,6,15,714.5,0,77,0.167,26.98,7.3,98,20,87,27
23-oct-15,10,23,6,17,714.5,0,78,0.035,26.59,8.2,116,14,47,27
23-oct-15,10,23,6,18,715,0,81,0.006,26.22,7.6,107,11,72,24
26-oct-15,10,26,2,15,718,0,34,0.488,27.36,7.3,22,45,30,19
26-oct-15,10,26,2,16,717.9,0,35,0.199,27.31,6.6,42,45,31,31
